date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:38	17702/17702	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:38%20GMT	https://bluepartnership.eu/organisation/marine-centre-simrishamns-municipality	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/marine-centre-simrishamns-municipality.html	(from https://bluepartnership.eu/projects/functional-processing-cultivated-seaweeds-novel-food-products)
14:24:39	7995/7995	---M--	200	added ('OK')	image/png	etag:%221f3b-620bd28c3bb1e%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/marine_centre_simrishamns_municipality.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/marine_centre_simrishamns_municipality.png	(from https://bluepartnership.eu/projects/functional-processing-cultivated-seaweeds-novel-food-products)
14:24:39	17522/17522	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:39%20GMT	https://bluepartnership.eu/organisation/wunderfish-gmbh	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/wunderfish-gmbh.html	(from https://bluepartnership.eu/projects/functional-processing-cultivated-seaweeds-novel-food-products)
14:24:40	8148/8148	---M--	200	added ('OK')	image/png	etag:%221fd4-620bd2ae67868%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/wunderfish_gmbh.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/wunderfish_gmbh.png	(from https://bluepartnership.eu/projects/functional-processing-cultivated-seaweeds-novel-food-products)
14:24:41	17873/17873	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:40%20GMT	https://bluepartnership.eu/organisation/norges-teknisk-naturvitenskapelige-universitet	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/norges-teknisk-naturvitenskapelige-universitet.html	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:41	8522/8522	---M--	200	added ('OK')	image/png	etag:%22214a-620bd2dd68e0c%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/norges_teknisk-naturvitenskapelige_universitet.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/norges_teknisk-naturvitenskapelige_universitet.png	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:42	17677/17677	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:42%20GMT	https://bluepartnership.eu/organisation/siemens-ag-technology	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/siemens-ag-technology.html	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:42	5494/5494	---M--	200	added ('OK')	image/png	etag:%221576-620bd2fab0c6c%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/siemens_ag_technology.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/siemens_ag_technology.png	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:43	17660/17660	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:43%20GMT	https://bluepartnership.eu/organisation/university-bremen	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/university-bremen.html	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:43	6562/6562	---M--	200	added ('OK')	image/png	etag:%2219a2-620bd319028fb%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_bremen.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_bremen.png	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:44	17713/17713	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:44%20GMT	https://bluepartnership.eu/organisation/vrije-universiteit-brussel	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/vrije-universiteit-brussel.html	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:44	7595/7595	---M--	200	added ('OK')	image/png	etag:%221dab-620bd334050eb%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/vrije_universiteit_brussel.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/vrije_universiteit_brussel.png	(from https://bluepartnership.eu/projects/innovative-design-and-operation-rare-earth-material-reduction-and-optimized-lifetime-next)
14:24:45	17568/17568	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:45%20GMT	https://bluepartnership.eu/organisation/world-ocean-council-europe	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/world-ocean-council-europe.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:45	14362/14362	---M--	200	added ('OK')	image/png	etag:%22381a-620bd3ac9d38a%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/world_ocean_council_europe.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/world_ocean_council_europe.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:46	17396/17396	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:46%20GMT	https://bluepartnership.eu/organisation/adera	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/adera.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:46	11758/11758	---M--	200	added ('OK')	image/png	etag:%222dee-620bd3c662a37%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/adera.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/adera.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:47	17741/17741	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:47%20GMT	https://bluepartnership.eu/organisation/asociacion-centro-tecnologico-naval-y-del-mar	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/asociacion-centro-tecnologico-naval-y-del-mar.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:47	8257/8257	---M--	200	added ('OK')	image/png	etag:%222041-620bd3e1cc5c5%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/asociacion_centro_tecnologico_naval_y_del_mar.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/asociacion_centro_tecnologico_naval_y_del_mar.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:48	17625/17625	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:48%20GMT	https://bluepartnership.eu/organisation/bandirma-onyedi-eylul-university	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/bandirma-onyedi-eylul-university.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:48	9119/9119	---M--	200	added ('OK')	image/png	etag:%22239f-620bd4005ff53%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/bandirma_onyedi_eylul_university.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/bandirma_onyedi_eylul_university.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:49	17566/17566	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:49%20GMT	https://bluepartnership.eu/organisation/bursa-technical-university	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/bursa-technical-university.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:49	9209/9209	---M--	200	added ('OK')	image/png	etag:%2223f9-620bd4251abb7%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/bursa_technical_university.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/bursa_technical_university.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:50	18165/18165	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:50%20GMT	https://bluepartnership.eu/organisation/centre-detudes-et-dexpertise-sur-les-risques-lenvironnement-la-mobilite-et	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/centre-detudes-et-dexpertise-sur-les-risques-lenvironnement-la-mobilite-et.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:50	11329/11329	---M--	200	added ('OK')	image/png	etag:%222c41-620bd4404d28c%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/centre_d_etudes_et_d_expertise_sur_les_risques_l_environnement_la_mobilite_et_l_amenagement.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/centre_d_etudes_et_d_expertise_sur_les_risques_l_environnement_la_mobilite_et_l_amenagement.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:51	20527/20527	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:51%20GMT	https://bluepartnership.eu/organisation/consejo-superior-de-investigaciones-cientificas	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/consejo-superior-de-investigaciones-cientificas.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:51	5217/5217	---M--	200	added ('OK')	image/png	etag:%221461-620bd68b260a0%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/consejo_superior_de_investigaciones_cientificas.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/consejo_superior_de_investigaciones_cientificas.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:52	17661/17661	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:52%20GMT	https://bluepartnership.eu/organisation/cyprus-marine-and-maritime-institute	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/cyprus-marine-and-maritime-institute.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:52	12328/12328	---M--	200	added ('OK')	image/png	etag:%223028-620bd45fedf8d%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/cmmi_cyprus_marine_and_maritime_institute.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/cmmi_cyprus_marine_and_maritime_institute.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:53	17718/17718	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:53%20GMT	https://bluepartnership.eu/organisation/elkon-elektrik-sanayi-ticaret-anonim-sirketi	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/elkon-elektrik-sanayi-ticaret-anonim-sirketi.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:53	11002/11002	---M--	200	added ('OK')	image/png	etag:%222afa-620bd484eae13%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/elkon_elektrik_sanayi_ticaret_anonim_sirketi.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/elkon_elektrik_sanayi_ticaret_anonim_sirketi.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:54	17833/17833	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:54%20GMT	https://bluepartnership.eu/organisation/fondazione-institute-sustainable-society-and-innovation	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/fondazione-institute-sustainable-society-and-innovation.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:54	8314/8314	---M--	200	added ('OK')	image/png	etag:%22207a-620bd4a352967%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/fondazione_institute_for_sustainable_society_and_innovation.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/fondazione_institute_for_sustainable_society_and_innovation.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:55	17552/17552	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:55%20GMT	https://bluepartnership.eu/organisation/helmholtz-zentrum-hereon	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/helmholtz-zentrum-hereon.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:55	11544/11544	---M--	200	added ('OK')	image/png	etag:%222d18-620be1b6e4cfc%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/helmholtz-zentrum_hereon.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/helmholtz-zentrum_hereon.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:56	17590/17590	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:56%20GMT	https://bluepartnership.eu/organisation/karadeniz-teknik-universitesi	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/karadeniz-teknik-universitesi.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:56	8653/8653	---M--	200	added ('OK')	image/png	etag:%2221cd-620bd4c2a1bd6%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/karadeniz_teknik_universitesi.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/karadeniz_teknik_universitesi.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:57	17719/17719	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:57%20GMT	https://bluepartnership.eu/organisation/malta-college-arts-science-and-technology	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/malta-college-arts-science-and-technology.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:58	9772/9772	---M--	200	added ('OK')	image/png	etag:%22262c-620bd4e880978%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/malta_college_of_arts_science_and_technology.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/malta_college_of_arts_science_and_technology.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:58	17542/17542	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:58%20GMT	https://bluepartnership.eu/organisation/ocean-ecostructures-sl	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/ocean-ecostructures-sl.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:59	7604/7604	---M--	200	added ('OK')	image/png	etag:%221db4-620bd50784414%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/ocean_ecostructures_s.l.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/ocean_ecostructures_s.l.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:24:59	17520/17520	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:24:59%20GMT	https://bluepartnership.eu/organisation/university-twente	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/university-twente.html	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:25:00	7419/7419	---M--	200	added ('OK')	image/png	etag:%221cfb-620bd52e7d854%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_twente.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_twente.png	(from https://bluepartnership.eu/projects/data-and-scenarios-sustainable-mediterranean-blue-economy)
14:25:01	17585/17585	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:01%20GMT	https://bluepartnership.eu/organisation/hailia-nordic-oy	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/hailia-nordic-oy.html	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:01	11698/11698	---M--	200	added ('OK')	image/png	etag:%222db2-620bd620e53c4%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/hailia_nordic_oy.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/hailia_nordic_oy.png	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:02	17720/17720	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:02%20GMT	https://bluepartnership.eu/organisation/teknologian-tutkimuskeskus-vtt-oy	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/teknologian-tutkimuskeskus-vtt-oy.html	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:02	4162/4162	---M--	200	added ('OK')	image/png	etag:%221042-620bd64002f78%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/teknologian_tutkimuskeskus_vtt_oy.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/teknologian_tutkimuskeskus_vtt_oy.png	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:03	17695/17695	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:03%20GMT	https://bluepartnership.eu/organisation/werner-larsson-fiskeeksport	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/werner-larsson-fiskeeksport.html	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:03	10347/10347	---M--	200	added ('OK')	image/png	etag:%22286b-620bd662e1911%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/werner_larsson_fiskeeksport_a_s.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/werner_larsson_fiskeeksport_a_s.png	(from https://bluepartnership.eu/projects/resource-efficient-blue-food-production-small-underutilized-pelagic-fish-species-re-blue)
14:25:04	17755/17755	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:04%20GMT	https://bluepartnership.eu/organisation/dicma-sapienza-university-rome	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/dicma-sapienza-university-rome.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:04	8993/8993	---M--	200	added ('OK')	image/png	etag:%222321-620bd6b5fa32a%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/dicma_of_sapienza_university_of_rome.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/dicma_of_sapienza_university_of_rome.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:05	17893/17893	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:05%20GMT	https://bluepartnership.eu/organisation/innovate-food-technology-ltd-ta-innovate-solutions	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/innovate-food-technology-ltd-ta-innovate-solutions.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:05	7915/7915	---M--	200	added ('OK')	image/png	etag:%221eeb-620bd6d25b16d%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/innovate_food_technology_ltd_t_a_innovate_solutions.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/innovate_food_technology_ltd_t_a_innovate_solutions.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:06	17586/17586	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:06%20GMT	https://bluepartnership.eu/organisation/porto-muinos	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/porto-muinos.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:06	9776/9776	---M--	200	added ('OK')	image/png	etag:%222630-620bd6ecda069%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/porto-muinos.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/porto-muinos.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:07	17608/17608	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:07%20GMT	https://bluepartnership.eu/organisation/tarsus-university	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/tarsus-university.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:07	9950/9950	---M--	200	added ('OK')	image/png	etag:%2226de-620bd70ab5801%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/tarsus_university.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/tarsus_university.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:08	19198/19198	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:08%20GMT	https://bluepartnership.eu/organisation/universidade-de-santiago-de-compostela	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/universidade-de-santiago-de-compostela.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:08	13405/13405	---M--	200	added ('OK')	image/png	etag:%22345d-620bd73966dce%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/universidade_de_santiago_de_compostela.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/universidade_de_santiago_de_compostela.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:09	17634/17634	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:09%20GMT	https://bluepartnership.eu/organisation/university-aveiro	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/university-aveiro.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:09	6825/6825	---M--	200	added ('OK')	image/png	etag:%221aa9-620bd75f5d59c%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_aveiro.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_aveiro.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:10	17620/17620	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:10%20GMT	https://bluepartnership.eu/organisation/university-tartu	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/university-tartu.html	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:11	13602/13602	---M--	200	added ('OK')	image/png	etag:%223522-620bd77eac60b%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_tartu.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/university_of_tartu.png	(from https://bluepartnership.eu/projects/integral-valorisation-seaweed-biomass-development-sustainable-high-nutritional-quality)
14:25:11	17777/17777	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:11%20GMT	https://bluepartnership.eu/organisation/kth-royal-institute-technology	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/kth-royal-institute-technology.html	(from https://bluepartnership.eu/projects/improved-valorization-marine-sources-and-processing-waste-resource-efficient-blue-foodfeed)
14:25:12	15729/15729	---M--	200	added ('OK')	image/png	etag:%223d71-620bd99a8c835%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/kth_royal_institute_of_technology.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/kth_royal_institute_of_technology.png	(from https://bluepartnership.eu/projects/improved-valorization-marine-sources-and-processing-waste-resource-efficient-blue-foodfeed)
14:25:12	17747/17747	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:12%20GMT	https://bluepartnership.eu/organisation/istanbul-technical-university	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/istanbul-technical-university.html	(from https://bluepartnership.eu/projects/improved-valorization-marine-sources-and-processing-waste-resource-efficient-blue-foodfeed)
14:25:13	9842/9842	---M--	200	added ('OK')	image/png	etag:%222672-620bda04a0fdb%22	https://bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/istanbul_technical_university.png	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/sites/bluepartnership.eu/files/2024-08/istanbul_technical_university.png	(from https://bluepartnership.eu/projects/improved-valorization-marine-sources-and-processing-waste-resource-efficient-blue-foodfeed)
14:25:13	18039/18039	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2015:25:13%20GMT	https://bluepartnership.eu/organisation/istanbul-university-institute-marine-sciences-and-management	C:/My%20Web%20Sites/SBEP_webpage/bluepartnership.eu/organisation/istanbul-university-institute-marine-sciences-and-management.html	(from https://bluepartnership.eu/projects/improved-valorization-marine-sources-and-processing-waste-resource-efficient-blue-foodfeed)
